epoch,train_loss,val_loss,val_AUROC,dataset,variant,seed
1,0.5023985003170214,0.5018615126609802,0.5213836672057897,rel-trial,llm-frozen-large,42
2,0.5016784228776631,0.4999882638454437,0.5694475280744126,rel-trial,llm-frozen-large,42
3,0.49060266896298055,0.48634785413742065,0.6163726827931941,rel-trial,llm-frozen-large,42
4,0.48055703389017207,0.48311551213264464,0.6291057958110966,rel-trial,llm-frozen-large,42
5,0.47429202732286957,0.48292791843414307,0.6360949528900783,rel-trial,llm-frozen-large,42
6,0.466084969671149,0.4814238131046295,0.6453634038056718,rel-trial,llm-frozen-large,42
7,0.4619621116864054,0.4819770514965057,0.6425892657565547,rel-trial,llm-frozen-large,42
8,0.4600221812725067,0.4926030158996582,0.6346706294343122,rel-trial,llm-frozen-large,42
9,0.4559458745153327,0.4808101236820221,0.6456764915507702,rel-trial,llm-frozen-large,42
10,0.4488466319284941,0.4929310381412506,0.6338995756005301,rel-trial,llm-frozen-large,42
11,0.44599291839097677,0.4944026529788971,0.6344038274976838,rel-trial,llm-frozen-large,42
12,0.44495098841817754,0.4883549571037292,0.6331823337229369,rel-trial,llm-frozen-large,42
13,0.4433439044575942,0.482126796245575,0.6454484492748933,rel-trial,llm-frozen-large,42
14,0.4315494455789265,0.4961577236652374,0.6416548945172766,rel-trial,llm-frozen-large,42
15,0.4274560150347258,0.5029748976230621,0.6344354373181024,rel-trial,llm-frozen-large,42
1,0.5022877250847063,0.5018213331699372,0.5194757887590963,rel-trial,llm-frozen-large,43
2,0.5006609292406785,0.4957347273826599,0.5938446648267743,rel-trial,llm-frozen-large,43
3,0.4889681402005647,0.4887681186199188,0.6141946156433991,rel-trial,llm-frozen-large,43
4,0.4798577945483358,0.48754108548164365,0.616058466125938,rel-trial,llm-frozen-large,43
5,0.47154532765087326,0.4803630292415619,0.644001923683357,rel-trial,llm-frozen-large,43
6,0.465368672421104,0.4812052011489868,0.6403923832374627,rel-trial,llm-frozen-large,43
7,0.45905864395593343,0.4823779881000519,0.6421339338195726,rel-trial,llm-frozen-large,43
8,0.4580714545751873,0.4848989129066467,0.6408650253141979,rel-trial,llm-frozen-large,43
9,0.4560964091827995,0.48707422614097595,0.6402674491853322,rel-trial,llm-frozen-large,43
10,0.44887108394974157,0.4817017674446106,0.6416639258945391,rel-trial,llm-frozen-large,43
11,0.4439936437104878,0.487805038690567,0.6421632857956756,rel-trial,llm-frozen-large,43
1,0.5024122611472481,0.5018134176731109,0.5172766483956887,rel-trial,llm-frozen-large,44
2,0.5001083879094375,0.49543462991714476,0.5939752434896941,rel-trial,llm-frozen-large,44
3,0.4872839890028301,0.4903857231140137,0.6066662100803717,rel-trial,llm-frozen-large,44
4,0.47670415671248184,0.48294652700424195,0.6396247161701542,rel-trial,llm-frozen-large,44
5,0.4683825310907866,0.48198771476745605,0.6372329064251475,rel-trial,llm-frozen-large,44
6,0.46269019653922633,0.4860439717769623,0.637680712214411,rel-trial,llm-frozen-large,44
7,0.4603015451054824,0.48259817361831664,0.640811589665395,rel-trial,llm-frozen-large,44
8,0.45415378244299637,0.48481725454330443,0.6389180108993672,rel-trial,llm-frozen-large,44
9,0.4489029457694606,0.48264662027359007,0.6401891772490576,rel-trial,llm-frozen-large,44
10,0.4474187556066011,0.4953897476196289,0.6281797033343093,rel-trial,llm-frozen-large,44
11,0.442837782596287,0.4930310189723969,0.6359828132890695,rel-trial,llm-frozen-large,44
12,0.43314440626847117,0.495110023021698,0.6372065649081321,rel-trial,llm-frozen-large,44
13,0.42871502826088353,0.5049523830413818,0.6345701553622674,rel-trial,llm-frozen-large,44
